Code,buying value,average value,selling value,date
ZAR,62.180214,62.801954,63.423693,4/8/2019
ZMW,72.956303,73.685793,74.415282,4/8/2019
ZWD,2.321715,2.34493,2.368145,4/8/2019
AED,239.791715,242.18939,244.587065,4/5/2019
AOA,2.777573,2.805346,2.833119,4/5/2019
AUD,627.739453,634.016213,640.292974,4/5/2019
BIF,0.481792,0.48661,0.491427,4/5/2019
CAD,659.348384,665.941202,672.53402,4/5/2019
CHF,880.878668,889.686565,898.494462,4/5/2019
CNY,131.121093,132.432171,133.74325,4/5/2019
DKK,132.484557,133.809269,135.13398,4/5/2019
EGP,50.883713,51.392498,51.901284,4/5/2019
ETB,30.73827,31.045622,31.352974,4/5/2019
EUR,988.951673,998.840191,"1,008.73",4/5/2019
GBP,"1,155.11","1,166.66","1,178.21",4/5/2019
GNF,0.096447,0.097411,0.098375,4/5/2019
HKD,112.213161,113.33518,114.457198,4/5/2019
ILS,245.715031,248.171933,250.628836,4/5/2019
INR,12.726103,12.853351,12.980599,4/5/2019
JPY,7.886159,7.965012,8.043866,4/5/2019
KES,8.742287,8.829701,8.917115,4/5/2019
KMF,2.008203,2.028283,2.048363,4/5/2019
KRW,0.775096,0.782846,0.790596,4/5/2019
KWD,"2,892.15","2,921.07","2,949.99",4/5/2019
LSL,62.301842,62.924797,63.547752,4/5/2019
LYD,633.0286,639.358247,645.687893,4/5/2019
MRO,2.464012,2.488649,2.513287,4/5/2019
MUR,25.202061,25.454056,25.706051,4/5/2019
MWK,1.204922,1.21697,1.229018,4/5/2019
NGN,2.873579,2.902312,2.931045,4/5/2019
NOK,102.461929,103.486445,104.51096,4/5/2019
RUB,13.448351,13.582821,13.717291,4/5/2019
SAR,234.846075,237.194299,239.542523,4/5/2019
SDG,18.500126,18.685108,18.870091,4/5/2019
SEK,94.979613,95.929313,96.879013,4/5/2019
SGD,650.534313,657.038999,663.543685,4/5/2019
SSP,5.642345,5.698762,5.75518,4/5/2019
SZL,62.301842,62.924797,63.547752,4/5/2019
TRY,156.88642,158.455125,160.023831,4/5/2019
TZS,0.380502,0.384306,0.388111,4/5/2019
UGX,0.235611,0.237967,0.240323,4/5/2019
USD,880.790589,889.597605,898.404621,4/5/2019
XAF,1.429964,1.444262,1.45856,4/5/2019
XDR,"1,222.50","1,234.73","1,246.95",4/5/2019
XOF,1.488536,1.50342,1.518304,4/5/2019
ZAR,62.300961,62.923907,63.546854,4/5/2019
ZMW,72.702657,73.42961,74.156563,4/5/2019
ZWD,2.321324,2.344534,2.367745,4/5/2019
AED,239.758603,242.155946,244.55329,4/4/2019
AOA,2.777042,2.804809,2.832577,4/4/2019
AUD,626.474534,632.738647,639.002759,4/4/2019
BIF,0.4817,0.486517,0.491333,4/4/2019
CAD,659.419486,666.013015,672.606544,4/4/2019
CHF,882.515398,891.339661,900.163924,4/4/2019
CNY,131.148402,132.459753,133.771105,4/4/2019
DKK,132.609794,133.935758,135.261722,4/4/2019
EGP,50.80793,51.315958,51.823986,4/4/2019
ETB,30.746919,31.054357,31.361796,4/4/2019
EUR,989.95129,999.849803,"1,009.75",4/4/2019
GBP,"1,160.00","1,171.60","1,183.20",4/4/2019
GNF,0.096428,0.097392,0.098356,4/4/2019
HKD,112.203579,113.325502,114.447424,4/4/2019
ILS,244.678198,247.124733,249.571267,4/4/2019
INR,12.799401,12.927382,13.055364,4/4/2019
JPY,7.904023,7.983056,8.062088,4/4/2019
KES,8.745017,8.832459,8.9199,4/4/2019
KMF,2.011341,2.031452,2.051564,4/4/2019
KRW,0.774947,0.782696,0.790445,4/4/2019
KWD,"2,892.93","2,921.86","2,950.78",4/4/2019
LSL,62.226956,62.849163,63.47137,4/4/2019
LYD,632.498429,638.822775,645.14712,4/4/2019
MRO,2.46354,2.488173,2.512806,4/4/2019
MUR,25.218374,25.470532,25.72269,4/4/2019
MWK,1.205572,1.217626,1.229681,4/4/2019
NGN,2.873029,2.901757,2.930484,4/4/2019
NOK,102.721922,103.749037,104.776152,4/4/2019
RUB,13.515347,13.650487,13.785627,4/4/2019
SAR,234.810387,237.158254,239.506121,4/4/2019
SDG,18.496586,18.681533,18.86648,4/4/2019
SEK,95.07548,96.026139,96.976798,4/4/2019
SGD,650.722022,657.228585,663.735148,4/4/2019
SSP,5.639063,5.695448,5.751833,4/4/2019
SZL,62.227397,62.849608,63.471819,4/4/2019
TRY,156.275631,157.83823,159.400828,4/4/2019
TZS,0.380429,0.384233,0.388037,4/4/2019
UGX,0.236447,0.238811,0.241175,4/4/2019
USD,880.622061,889.427392,898.232723,4/4/2019
XAF,1.431011,1.44532,1.459628,4/4/2019
XDR,"1,235.27","1,235.27","1,235.27",4/4/2019
XOF,1.506304,1.521366,1.536427,4/4/2019
ZAR,62.227397,62.849608,63.471819,4/4/2019
ZMW,72.629304,73.355524,74.081744,4/4/2019
ZWD,2.320879,2.344086,2.367292,4/4/2019
AED,239.708036,242.104874,244.501712,4/3/2019
AOA,2.776604,2.804367,2.83213,4/3/2019
AUD,625.759427,632.01639,638.273352,4/3/2019
BIF,0.481624,0.48644,0.491256,4/3/2019
CAD,661.321264,667.933809,674.546354,4/3/2019
CHF,882.332239,891.15467,899.977101,4/3/2019
CNY,131.188478,132.500231,133.811983,4/3/2019
DKK,132.365685,133.689208,135.012731,4/3/2019
EGP,50.83646,51.344773,51.853086,4/3/2019
ETB,30.742072,31.049461,31.356851,4/3/2019
EUR,988.078274,997.958059,"1,007.84",4/3/2019
GBP,"1,156.65","1,168.21","1,179.78",4/3/2019
GNF,0.096413,0.097377,0.098341,4/3/2019
HKD,112.164758,113.286292,114.407826,4/3/2019
ILS,243.28764,245.720271,248.152902,4/3/2019
INR,12.841848,12.970253,13.098659,4/3/2019
JPY,7.903217,7.982242,8.061266,4/3/2019
KES,8.748041,8.835513,8.922984,4/3/2019
KMF,2.005301,2.025352,2.045403,4/3/2019
KRW,0.776146,0.783907,0.791667,4/3/2019
KWD,"2,892.00","2,920.91","2,949.83",4/3/2019
LSL,62.158153,62.779672,63.401191,4/3/2019
LYD,631.672753,637.988842,644.304932,4/3/2019
MRO,2.463152,2.487781,2.51241,4/3/2019
MUR,25.193266,25.445174,25.697081,4/3/2019
MWK,1.205382,1.217434,1.229487,4/3/2019
NGN,2.873457,2.902189,2.93092,4/3/2019
NOK,102.69428,103.721119,104.747959,4/3/2019
RUB,13.487682,13.622545,13.757409,4/3/2019
SAR,234.773368,237.120864,239.468361,4/3/2019
SDG,18.49367,18.678588,18.863506,4/3/2019
SEK,94.672198,95.618824,96.56545,4/3/2019
SGD,650.379059,656.882193,663.385326,4/3/2019
SSP,5.650061,5.706556,5.763051,4/3/2019
SZL,62.158594,62.780117,63.40164,4/3/2019
TRY,157.201035,158.772886,160.344738,4/3/2019
TZS,0.380369,0.384172,0.387975,4/3/2019
UGX,0.23685,0.239218,0.241587,4/3/2019
USD,880.483224,889.287167,898.09111,4/3/2019
XAF,1.429905,1.444202,1.4585,4/3/2019
XDR,"1,232.54","1,232.54","1,232.54",4/3/2019
XOF,1.509588,1.524683,1.539777,4/3/2019
ZAR,62.160795,62.78234,63.403885,4/3/2019
ZMW,72.497668,73.222571,73.947475,4/3/2019
ZWD,2.320514,2.343716,2.366919,4/3/2019
AED,239.667546,242.063979,244.460413,4/2/2019
AOA,2.776135,2.803893,2.831652,4/2/2019
AUD,623.849042,630.086902,636.324763,4/2/2019
BIF,0.481543,0.486358,0.491173,4/2/2019
CAD,661.457812,668.071722,674.685632,4/2/2019
CHF,881.655,890.470659,899.286319,4/2/2019
CNY,131.03823,132.34848,133.65873,4/2/2019
DKK,132.194109,133.515917,134.837725,4/2/2019
EGP,50.783856,51.291643,51.799431,4/2/2019
ETB,30.751845,31.059332,31.366819,4/2/2019
EUR,986.810956,996.678069,"1,006.55",4/2/2019
GBP,"1,151.74","1,163.26","1,174.77",4/2/2019
GNF,0.096397,0.09736,0.098324,4/2/2019
HKD,112.149333,113.270713,114.392093,4/2/2019
ILS,242.917741,245.346673,247.775605,4/2/2019
INR,12.721714,12.848918,12.976122,4/2/2019
JPY,7.907164,7.986228,8.065292,4/2/2019
KES,8.729397,8.816682,8.903967,4/2/2019
KMF,2.011124,2.031233,2.051343,4/2/2019
KRW,0.774694,0.782441,0.790187,4/2/2019
KWD,"2,890.75","2,919.65","2,948.56",4/2/2019
LSL,62.013843,62.633919,63.253995,4/2/2019
LYD,632.337227,638.659961,644.982695,4/2/2019
MRO,2.462736,2.487361,2.511985,4/2/2019
MUR,25.116824,25.367966,25.619109,4/2/2019
MWK,1.207379,1.219451,1.231524,4/2/2019
NGN,2.872972,2.901698,2.930425,4/2/2019
NOK,102.444526,103.468867,104.493209,4/2/2019
RUB,13.488045,13.622912,13.757779,4/2/2019
SAR,234.733711,237.080811,239.427911,4/2/2019
SDG,18.487465,18.672321,18.857177,4/2/2019
SEK,94.753483,95.700922,96.648361,4/2/2019
SGD,649.693462,656.189741,662.686019,4/2/2019
SSP,5.648666,5.705147,5.761628,4/2/2019
SZL,62.014283,62.634364,63.254444,4/2/2019
TRY,158.879689,160.468325,162.056962,4/2/2019
TZS,0.380305,0.384107,0.38791,4/2/2019
UGX,0.23725,0.239622,0.241995,4/2/2019
USD,880.334498,889.136954,897.93941,4/2/2019
XAF,1.428343,1.442625,1.456907,4/2/2019
XDR,"1,234.26","1,234.26","1,234.26",4/2/2019
XOF,1.508013,1.523092,1.53817,4/2/2019
ZAR,62.018685,62.638809,63.258933,4/2/2019
ZMW,72.545285,73.270664,73.996044,4/2/2019
ZWD,2.320122,2.34332,2.366519,4/2/2019
MWK,1.205002,1.21705,1.229099,4/1/2019
NGN,2.872551,2.901274,2.929996,4/1/2019
NOK,102.426012,103.450169,104.474325,4/1/2019
RUB,13.465826,13.600471,13.735116,4/1/2019
SAR,234.696277,237.043003,239.389729,4/1/2019
SDG,18.48784,18.672699,18.857559,4/1/2019
SEK,94.963188,95.912724,96.86226,4/1/2019
SGD,650.462302,656.966268,663.470234,4/1/2019
SSP,5.65136,5.707868,5.764376,4/1/2019
SZL,61.524175,62.139355,62.754535,4/1/2019
TRY,158.388608,159.972334,161.55606,4/1/2019
TZS,0.380249,0.384051,0.387853,4/1/2019
UGX,0.237215,0.239587,0.241959,4/1/2019
USD,880.205662,889.00683,897.807998,4/1/2019
XAF,1.426813,1.44108,1.455347,4/1/2019
XDR,"1,221.95","1,234.16","1,246.38",4/1/2019
XOF,1.508232,1.523313,1.538394,4/1/2019
ZAR,61.518014,62.133132,62.74825,4/1/2019
ZMW,72.444887,73.169263,73.893638,4/1/2019
ZWD,2.319782,2.342978,2.366173,4/1/2019
AED,239.648755,242.045,244.441246,4/1/2019
AOA,2.775729,2.803483,2.831238,4/1/2019
AUD,627.146534,633.417366,639.688198,4/1/2019
BIF,0.481472,0.486287,0.491101,4/1/2019
CAD,659.651209,666.247055,672.842901,4/1/2019
CHF,884.034557,892.87401,901.713462,4/1/2019
CNY,131.248347,132.560697,133.873048,4/1/2019
DKK,132.526405,133.851535,135.176666,4/1/2019
EGP,50.790947,51.298806,51.806664,4/1/2019
ETB,30.885096,31.193916,31.502736,4/1/2019
EUR,989.307154,999.199227,"1,009.09",4/1/2019
GBP,"1,149.99","1,161.49","1,172.99",4/1/2019
GNF,0.096383,0.097346,0.09831,4/1/2019
HKD,112.13028,113.251469,114.372659,4/1/2019
ILS,242.775245,245.202752,247.63026,4/1/2019
INR,12.722493,12.849705,12.976917,4/1/2019
JPY,7.927132,8.006396,8.085659,4/1/2019
KES,8.73208,8.819392,8.906704,4/1/2019
KMF,2.01039,2.030492,2.050593,4/1/2019
KRW,0.777222,0.784993,0.792764,4/1/2019
KWD,"2,893.27","2,922.20","2,951.13",4/1/2019
LSL,61.524175,62.139355,62.754535,4/1/2019
LYD,633.337021,639.669751,646.002482,4/1/2019
MRO,2.462375,2.486997,2.511618,4/1/2019
MUR,25.235936,25.48827,25.740604,4/1/2019
AED,239.592005,241.987683,244.383361,3/29/2019
AOA,2.77526,2.80301,2.830759,3/29/2019
AUD,624.532468,630.777162,637.021856,3/29/2019
BIF,0.487552,0.492427,0.497302,3/29/2019
CAD,655.340625,661.893369,668.446113,3/29/2019
CHF,883.621257,892.456577,901.291897,3/29/2019
CNY,130.914203,132.223213,133.532223,3/29/2019
DKK,132.425261,133.74938,135.073499,3/29/2019
EGP,50.782371,51.290143,51.797915,3/29/2019
ETB,30.912443,31.221536,31.530629,3/29/2019
EUR,988.524054,998.408296,"1,008.29",3/29/2019
GBP,"1,150.28","1,161.78","1,173.28",3/29/2019
GNF,0.096366,0.09733,0.098293,3/29/2019
HKD,112.111345,113.232345,114.353345,3/29/2019
ILS,242.540196,244.965353,247.39051,3/29/2019
INR,12.730465,12.857757,12.985048,3/29/2019
JPY,7.948235,8.027709,8.107184,3/29/2019
KES,8.730606,8.817903,8.9052,3/29/2019
KMF,2.00829,2.028371,2.048452,3/29/2019
KRW,0.77489,0.782638,0.790386,3/29/2019
KWD,"2,894.31","2,923.25","2,952.19",3/29/2019
LSL,60.295787,60.898684,61.501581,3/29/2019
LYD,633.230072,639.561733,645.893394,3/29/2019
MRO,2.46196,2.486577,2.511194,3/29/2019
MUR,25.195153,25.447079,25.699005,3/29/2019
MWK,1.206998,1.219067,1.231136,3/29/2019
NGN,2.872066,2.900784,2.929502,3/29/2019
NOK,101.949766,102.969161,103.988555,3/29/2019
RUB,13.5872,13.723059,13.858917,3/29/2019
SAR,234.659725,237.006086,239.352446,3/29/2019
SDG,18.484718,18.669546,18.854375,3/29/2019
SEK,94.789622,95.737423,96.685223,3/29/2019
SGD,649.464924,655.958917,662.45291,3/29/2019
SSP,5.650406,5.706904,5.763403,3/29/2019
SZL,60.296227,60.899128,61.50203,3/29/2019
TRY,157.172904,158.744475,160.316045,3/29/2019
TZS,0.378425,0.382208,0.385992,3/29/2019
UGX,0.236295,0.238658,0.241021,3/29/2019
USD,880.057026,888.856707,897.656388,3/29/2019
XAF,1.427012,1.441281,1.45555,3/29/2019
XDR,"1,221.60","1,233.81","1,246.03",3/29/2019
XOF,1.510618,1.525723,1.540827,3/29/2019
ZAR,60.298427,60.901351,61.504274,3/29/2019
ZMW,72.284364,73.007134,73.729905,3/29/2019
ZWD,2.31939,2.342582,2.365773,3/29/2019
AED,239.546148,241.941368,244.336587,3/28/2019
AOA,2.774729,2.802473,2.830218,3/28/2019
AUD,624.940869,631.189646,637.438424,3/28/2019
BIF,0.487458,0.492332,0.497206,3/28/2019
CAD,656.437361,663.001071,669.564782,3/28/2019
CHF,884.024063,892.863411,901.702759,3/28/2019
CNY,130.807317,132.115258,133.423199,3/28/2019
DKK,132.668281,133.99483,135.321379,3/28/2019
EGP,50.802567,51.310542,51.818516,3/28/2019
ETB,30.595046,30.900966,31.206885,3/28/2019
EUR,990.534577,"1,000.44","1,010.34",3/28/2019
GBP,"1,160.79","1,172.40","1,184.01",3/28/2019
GNF,0.096348,0.097311,0.098275,3/28/2019
HKD,112.088127,113.208895,114.329663,3/28/2019
ILS,242.21353,244.635421,247.057312,3/28/2019
INR,12.747826,12.875291,13.002757,3/28/2019
JPY,7.992468,8.072385,8.152301,3/28/2019
KES,8.724975,8.812216,8.899457,3/28/2019
KMF,2.014945,2.035092,2.05524,3/28/2019
KRW,0.773422,0.781156,0.788889,3/28/2019
KWD,"2,896.04","2,925.00","2,953.95",3/28/2019
LSL,60.147864,60.749282,61.3507,3/28/2019
LYD,633.108875,639.439324,645.769773,3/28/2019
MRO,2.461488,2.486101,2.510713,3/28/2019
MUR,25.247963,25.500417,25.752871,3/28/2019
MWK,1.206767,1.218834,1.2309,3/28/2019
NGN,2.871516,2.900229,2.928941,3/28/2019
NOK,102.001084,103.020992,104.0409,3/28/2019
RUB,13.588559,13.724431,13.860303,3/28/2019
SAR,234.620972,236.966945,239.312917,3/28/2019
SDG,18.494378,18.679303,18.864228,3/28/2019
SEK,94.907863,95.856845,96.805828,3/28/2019
SGD,649.603706,656.099087,662.594468,3/28/2019
SSP,5.648885,5.705368,5.761851,3/28/2019
SZL,60.136425,60.737729,61.339032,3/28/2019
TRY,161.256741,162.869146,164.48155,3/28/2019
TZS,0.376592,0.380358,0.384123,3/28/2019
UGX,0.23713,0.239501,0.241872,3/28/2019
USD,879.888587,888.686584,897.484581,3/28/2019
XAF,1.428499,1.442783,1.457066,3/28/2019
XDR,"1,224.21","1,236.45","1,248.69",3/28/2019
XOF,1.510329,1.525431,1.540532,3/28/2019
ZAR,60.136425,60.737729,61.339032,3/28/2019
ZMW,72.869293,73.597912,74.326532,3/28/2019
ZWD,2.318946,2.342133,2.365321,3/28/2019
AED,239.513745,241.90864,244.303536,3/27/2019
AOA,2.773474,2.801205,2.828937,3/27/2019
AUD,625.076275,631.326407,637.576538,3/27/2019
BIF,0.487392,0.492266,0.497139,3/27/2019
CAD,656.520119,663.084657,669.649195,3/27/2019
CHF,883.464596,892.29835,901.132103,3/27/2019
CNY,131.014844,132.32486,133.634876,3/27/2019
DKK,132.665291,133.99181,135.318329,3/27/2019
EGP,50.839244,51.347585,51.855926,3/27/2019
ETB,30.665248,30.971869,31.278491,3/27/2019
EUR,990.444575,"1,000.35","1,010.25",3/27/2019
GBP,"1,159.89","1,171.49","1,183.08",3/27/2019
GNF,0.096335,0.097298,0.098261,3/27/2019
HKD,112.080443,113.201134,114.321825,3/27/2019
ILS,242.926371,245.355389,247.784408,3/27/2019
INR,12.770735,12.898429,13.026124,3/27/2019
JPY,7.956196,8.03575,8.115304,3/27/2019
KES,8.727754,8.815023,8.902291,3/27/2019
KMF,2.036227,2.056587,2.076947,3/27/2019
KRW,0.775077,0.782827,0.790577,3/27/2019
KWD,"2,895.65","2,924.60","2,953.55",3/27/2019
LSL,60.873456,61.482129,62.090802,3/27/2019
LYD,634.163855,640.504853,646.845851,3/27/2019
MRO,2.461155,2.485764,2.510373,3/27/2019
MUR,25.281058,25.533843,25.786628,3/27/2019
MWK,1.205284,1.217336,1.229388,3/27/2019
NGN,2.871128,2.899836,2.928545,3/27/2019
NOK,102.765003,103.792549,104.820095,3/27/2019
RUB,13.658862,13.795437,13.932012,3/27/2019
SAR,234.586155,236.93178,239.277405,3/27/2019
SDG,18.47868,18.663448,18.848216,3/27/2019
SEK,95.050304,96.000711,96.951118,3/27/2019
SGD,649.756011,656.252915,662.749819,3/27/2019
SSP,5.64988,5.706373,5.762866,3/27/2019
SZL,60.874335,61.483017,62.091699,3/27/2019
TRY,165.391839,167.045591,168.699342,3/27/2019
TZS,0.375662,0.379418,0.383174,3/27/2019
UGX,0.237538,0.239913,0.242288,3/27/2019
USD,879.769564,888.566371,897.363178,3/27/2019
XAF,1.428306,1.442588,1.456869,3/27/2019
XDR,"1,237.66","1,237.66","1,237.66",3/27/2019
XOF,1.517602,1.532777,1.547951,3/27/2019
ZAR,60.869057,61.477686,62.086315,3/27/2019
ZMW,72.979965,73.70969,74.439416,3/27/2019
ZWD,2.318633,2.341817,2.365001,3/27/2019
AED,239.470559,241.865023,244.259486,3/26/2019
AOA,2.78045,2.808252,2.836054,3/26/2019
AUD,626.722792,632.989387,639.255982,3/26/2019
BIF,0.487304,0.492177,0.49705,3/26/2019
CAD,656.695535,663.261827,669.828119,3/26/2019
CHF,885.812193,894.66942,903.526648,3/26/2019
CNY,131.101172,132.412051,133.722931,3/26/2019
DKK,133.278649,134.611301,135.943953,3/26/2019
EGP,50.845031,51.353429,51.861828,3/26/2019
ETB,30.799137,31.107097,31.415058,3/26/2019
EUR,994.708027,"1,004.65","1,014.60",3/26/2019
GBP,"1,159.64","1,171.23","1,182.83",3/26/2019
GNF,0.096317,0.09728,0.098244,3/26/2019
HKD,112.071669,113.192273,114.312876,3/26/2019
ILS,242.67806,245.104596,247.531131,3/26/2019
INR,12.762715,12.890329,13.017943,3/26/2019
JPY,7.986427,8.066284,8.14614,3/26/2019
KES,8.709028,8.796109,8.883191,3/26/2019
KMF,2.03586,2.056216,2.076573,3/26/2019
KRW,0.776696,0.784463,0.792229,3/26/2019
KWD,"2,898.46","2,927.44","2,956.43",3/26/2019
LSL,61.387168,62.000977,62.614787,3/26/2019
LYD,633.957592,640.296528,646.635463,3/26/2019
MRO,2.460712,2.485316,2.509921,3/26/2019
MUR,25.349508,25.602977,25.856447,3/26/2019
MWK,1.205507,1.217561,1.229614,3/26/2019
NGN,2.87105,2.899758,2.928465,3/26/2019
NOK,103.083365,104.114094,105.144824,3/26/2019
RUB,13.744361,13.88179,14.01922,3/26/2019
SAR,234.543858,236.88906,239.234261,3/26/2019
SDG,18.499977,18.684958,18.869939,3/26/2019
SEK,95.160709,96.11222,97.063731,3/26/2019
SGD,651.563884,658.078865,664.593846,3/26/2019
SSP,5.648861,5.705344,5.761827,3/26/2019
SZL,61.387168,62.000977,62.614787,3/26/2019
TRY,157.792086,159.369848,160.947609,3/26/2019
TZS,0.375594,0.379349,0.383105,3/26/2019
UGX,0.237495,0.23987,0.242244,3/26/2019
USD,879.610936,888.406157,897.201378,3/26/2019
XAF,1.432007,1.446325,1.460644,3/26/2019
XDR,"1,237.26","1,237.26","1,237.26",3/26/2019
XOF,1.516889,1.532056,1.547224,3/26/2019
ZAR,61.361219,61.974769,62.58832,3/26/2019
ZMW,73.088192,73.819,74.549808,3/26/2019
ZWD,2.318215,2.341394,2.364574,3/26/2019
AED,239.420133,241.814093,244.208052,3/25/2019
AOA,2.783341,2.811172,2.839003,3/25/2019
AUD,622.844112,629.071924,635.299736,3/25/2019
BIF,0.487195,0.492066,0.496938,3/25/2019
CAD,655.177921,661.729039,668.280156,3/25/2019
CHF,884.029711,892.869116,901.70852,3/25/2019
CNY,131.02767,132.337814,133.647958,3/25/2019
DKK,133.194982,134.526798,135.858613,3/25/2019
EGP,50.921958,51.431126,51.940294,3/25/2019
ETB,30.781646,31.089432,31.397217,3/25/2019
EUR,994.044252,"1,003.98","1,013.92",3/25/2019
GBP,"1,160.47","1,172.08","1,183.68",3/25/2019
GNF,0.096296,0.097259,0.098221,3/25/2019
HKD,112.055218,113.175657,114.296096,3/25/2019
ILS,242.817745,245.245677,247.673609,3/25/2019
INR,12.746209,12.873658,13.001107,3/25/2019
JPY,7.995621,8.075569,8.155517,3/25/2019
KES,8.737406,8.824771,8.912136,3/25/2019
KMF,2.035401,2.055753,2.076105,3/25/2019
KRW,0.775642,0.783398,0.791153,3/25/2019
KWD,"2,898.19","2,927.17","2,956.15",3/25/2019
LSL,60.607811,61.213828,61.819844,3/25/2019
LYD,636.107415,642.467847,648.828279,3/25/2019
MRO,2.460157,2.484756,2.509355,3/25/2019
MUR,25.307302,25.560349,25.813397,3/25/2019
MWK,1.206115,1.218175,1.230235,3/25/2019
NGN,2.869964,2.89866,2.927357,3/25/2019
NOK,102.740478,103.767779,104.79508,3/25/2019
RUB,13.602317,13.738327,13.874336,3/25/2019
SAR,234.494102,236.838807,239.183511,3/25/2019
SDG,18.490533,18.67542,18.860307,3/25/2019
SEK,94.892598,95.841428,96.790258,3/25/2019
SGD,650.717979,657.224502,663.731025,3/25/2019
SSP,5.652426,5.708944,5.765463,3/25/2019
SZL,60.60825,61.214272,61.820293,3/25/2019
TRY,156.320461,157.883508,159.446554,3/25/2019
TZS,0.375509,0.379264,0.383019,3/25/2019
UGX,0.237881,0.24026,0.242638,3/25/2019
USD,879.412794,888.206034,896.999274,3/25/2019
XAF,1.430805,1.445111,1.459418,3/25/2019
XDR,"1,236.11","1,236.11","1,236.11",3/25/2019
XOF,1.526221,1.541482,1.556742,3/25/2019
ZAR,60.613527,61.219601,61.825675,3/25/2019
ZMW,73.132408,73.863658,74.594908,3/25/2019
ZWD,2.317692,2.340867,2.364042,3/25/2019
XAF,1.434519,1.448863,1.463207,3/22/2019
XDR,"1,227.09","1,239.36","1,251.63",3/22/2019
XOF,1.513653,1.528788,1.543923,3/22/2019
ZAR,61.897992,62.51691,63.135827,3/22/2019
ZMW,73.180709,73.912442,74.644175,3/22/2019
ZWD,2.3173,2.340471,2.363642,3/22/2019
AED,239.376125,241.769645,244.163164,3/22/2019
AOA,2.782871,2.810697,2.838523,3/22/2019
AUD,624.805046,631.052466,637.299885,3/22/2019
BIF,0.487112,0.491983,0.496854,3/22/2019
CAD,657.83636,664.414059,670.991758,3/22/2019
CHF,885.550805,894.405419,903.260033,3/22/2019
CNY,131.130805,132.441981,133.753156,3/22/2019
DKK,134.046445,135.386774,136.727103,3/22/2019
EGP,50.957309,51.466831,51.976353,3/22/2019
ETB,30.841506,31.14989,31.458274,3/22/2019
EUR,"1,000.34","1,010.34","1,020.34",3/22/2019
GBP,"1,154.56","1,166.11","1,177.65",3/22/2019
GNF,0.096279,0.097242,0.098205,3/22/2019
HKD,112.065722,113.186266,114.306811,3/22/2019
ILS,244.117996,246.55893,248.999863,3/22/2019
INR,12.814834,12.94297,13.071105,3/22/2019
JPY,7.935798,8.015148,8.094498,3/22/2019
KES,8.722739,8.809958,8.897176,3/22/2019
KMF,2.035057,2.055405,2.075754,3/22/2019
KRW,0.778149,0.785929,0.79371,3/22/2019
KWD,"2,898.75","2,927.74","2,956.72",3/22/2019
